,open,high,low,close,Adj Close,Volume,RESULT,bearish_harami,bullish_harami,dark_cloud_cover,doji,dragonfly_doji,hanging_man,gravestone_doji,bearish_engulfing,bullish_engulfing,hammer,morning_star,morning_star_doji,piercing_pattern,rain_drop,star,shooting_star,time
121,14800.0419921875,14800.0419921875,14796.1142578125,14796.1142578125,14796.1142578125,12049000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 13:32:00-04:00
122,14795.0595703125,14795.0595703125,14790.67578125,14790.71875,14790.71875,14450000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 13:34:00-04:00
123,14790.205078125,14790.3818359375,14785.234375,14787.01171875,14787.01171875,15413000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 13:36:00-04:00
124,14786.9765625,14787.8232421875,14785.1357421875,14786.634765625,14786.634765625,12050000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 13:38:00-04:00
125,14786.9755859375,14789.6552734375,14785.80078125,14789.326171875,14789.326171875,12454000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 13:40:00-04:00
126,14789.50390625,14790.091796875,14786.9306640625,14788.6923828125,14788.6923828125,11598000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 13:42:00-04:00
127,14788.7392578125,14789.236328125,14786.9970703125,14787.70703125,14787.70703125,10076000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 13:44:00-04:00
128,14787.470703125,14790.890625,14787.24609375,14787.521484375,14787.521484375,13642000,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 13:46:00-04:00
129,14787.556640625,14792.232421875,14787.4755859375,14792.232421875,14792.232421875,12085000,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2021-08-04 13:48:00-04:00
130,14792.2177734375,14792.2177734375,14788.5859375,14789.8330078125,14789.8330078125,10943000,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 13:50:00-04:00
131,14790.400390625,14796.2626953125,14790.400390625,14795.6806640625,14795.6806640625,12504000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 13:52:00-04:00
132,14795.6103515625,14797.2060546875,14795.431640625,14796.2275390625,14796.2275390625,11525000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 13:54:00-04:00
133,14796.5947265625,14797.208984375,14795.7880859375,14796.533203125,14796.533203125,15463000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 13:56:00-04:00
